Tb13427	116978	11111110000000000000000000
Tb13427	91632	11111000000000100000000000
Tb13427	69763	11111111100000000000000000
Tb13427	261906	10000000000000000000000000
Tb13427	69768	11100000000000001100000000
Tb13427	29840	11100000000000001010000000
Tb13427	63820	10000000000000000000111110
Tb13427	201291	11111111000000000000000000
Tb13427	69782	11111100011110000000000000
Tb13427	70099	11111100010000000000000000
Tb13427	69795	11000000000000000001000000
Tb13427	116971	10000000000000000000100000
Tb13427	266794	11111000000000110000000000
Tb13427	310290	10000000000000000000111110
Tb13427	69784	11100000000000001100000000
Tb13427	310288	10000000000000000000111000
Tb13427	466135	11000000000000000001000000
Tb13427	69773	11111100011110000000000000
Tb13427	36647	11111100011100000000000000
Tb13427	227321	10000000000000000000110001
Tb13427	5062	10000000000000000000110001
Tb13427	69788	11111000000000110000000000
Tb13427	69767	10000000000000000000111100
Tb13427	116970	11111111100000000000000000
Tb13427	446508	11110000000000000000000000
Tb13427	63822	11111100011001000000000000
Tb13427	69800	11111100011001000000000000
Tb13427	69775	11100000000000001010000000
