Tb5890	40355	111000000000000001000000001100
Tb5890	129574	111000000000000001100000010000
Tb5890	129507	??????????????????????????????
Tb5890	40113	111110000010110000000000000000
Tb5890	129509	222222222222222222222222222222
Tb5890	168924	??????????????????????????????
Tb5890	88636	111111001000000000000000000000
Tb5890	91805	111111110000000000000000000000
Tb5890	129506	??????????????????????????????
Tb5890	5119	??????????????????????????????
Tb5890	44625	100000000000000000000000000000
Tb5890	129511	222222222222222222222222222222
Tb5890	39416	100000000000000000000000000000
Tb5890	88744	111100000000001100000000000000
Tb5890	57092	111110000011000000000000000000
Tb5890	43226	111000000000000001000000001100
Tb5890	51978	111100000000001110000000000000
Tb5890	4968	111000000000000001000000001010
Tb5890	5131	111000000000000001111100100000
Tb5890	91807	111111100000000000000000000000
Tb5890	66278	111000000000000001111111000000
Tb5890	42312	??????????????????????????????
Tb5890	42366	111110000011000000000000000000
Tb5890	28570	111000000000000001000000001010
Tb5890	129575	??????????????????????????????
Tb5890	39680	111110000010100000000000000000
Tb5890	33177	111110000010110000000000000000
Tb5890	37885	111000000000000001100000010000
Tb5890	38076	111111001100000000000000000000
Tb5890	129502	??????????????????????????????
Tb5890	100036	??????????????????????????????
Tb5890	153478	??????????????????????????????
Tb5890	88645	111100000000001110000000000000
Tb5890	39932	110000000000000000000000000001
Tb5890	88742	111100000000001000000000000000
Tb5890	54964	111000000000000001111111000000
Tb5890	50933	111000000000000001110000000000
Tb5890	45137	111111110000000000000000000000
Tb5890	27338	111000000000000001111110000000
Tb5890	37992	111000000000000001111000000000
