Tb7274	309141	1111111101111100011110001100011010000111110111100000000000
Tb7274	309152	1111111101111100011110001100011010000111110111100000000000
Tb7274	309148	1111111101111100011110001100011010000111110111100000000000
Tb7274	45291	1111000000000000000000000000000000000000000000000000000010
Tb7274	309155	1111111101111100011110001100011010000111110111100000000000
Tb7274	210430	1110000000000000000000000000000000000000000000000000000000
Tb7274	309135	1111111101111100011110001100011010000111110111100000000000
Tb7274	267694	1111111101110000000000000000000000000000000000000000000000
Tb7274	309151	1111111101111100011110001100011010000111110111100000000000
Tb7274	28988	1000000000000000000000000000000000000000000000000000000000
Tb7274	309139	1111111101111100011110001100011010000111110111100000000000
Tb7274	256336	1111111101000000011110001000000100000000000000000000000000
Tb7274	38033	1111110000000000000000000000000000000000000000000000001000
Tb7274	309146	1111111101111100011110001100011010000111110111100000000000
Tb7274	309136	1111111101111100011110001100011010000111110111100000000000
Tb7274	108395	1111111101111100011110001100011010000111110111100000000000
Tb7274	309137	1111111101222200011112022200022020000222220222200000000000
Tb7274	256337	1111111101000000011110001000000100000000000000000000000000
Tb7274	173943	1111111000000000000000000000000000000000000000010000010000
Tb7274	309145	1111111101111100011110001100011010000111110111100000000000
Tb7274	309133	1111111101000000011110001110000000000000000000000000000000
Tb7274	309153	1111111101111100011110001100011010000111110111100000000000
Tb7274	42304	1111110000000000000000000000000000000000000000000000001000
Tb7274	147495	1111000000000000000000000000000000000000000000000000000010
Tb7274	309134	1111111110000000000000000000000000000000000000000000000000
Tb7274	309142	1111111101111100011110001100011010000111110111100000000000
Tb7274	77628	1111111101000000011110001111100000000000000000000000000000
Tb7274	42375	1111100000000000000000000000000000000000000000000000000100
Tb7274	309147	1111111101111100011110001100011010000111110111100000000000
Tb7274	309140	1111111101111100011110001100011010000111110111100000000000
Tb7274	108334	1111111101111100011110001100011010000111110111100000000000
Tb7274	309132	1111111110000000000000000000000000000000000000000000000000
Tb7274	309150	1111111101111100011110001100011010000111110111100000000000
Tb7274	5457	1111111000000000000000000000000000000000000000011000100000
Tb7274	29856	1111111000000000000000000000000000000000000000010000010000
Tb7274	77629	1111111101222200011120002200022012220222220222200000000000
Tb7274	108333	1111111101111200022220002200022020000222220222200000000000
Tb7274	309143	1111111101111100011110001100011010000111110111100000000000
Tb7274	201928	1111111101000000011111100000000000000000000000000000000000
Tb7274	33177	1100000000000000000000000000000000000000000000000000000001
Tb7274	95747	1100000000000000000000000000000000000000000000000000000001
Tb7274	45812	1111111000000000000000000000000000000000000000011110000000
Tb7274	45816	1111111101000000011110001111100000000000000000000000000000
Tb7274	309156	1111111101100010100000000000000000000000000000000000000000
Tb7274	85932	1111111101222200012220002200022020000112212222200000000000
Tb7274	309144	1111111101111100011110001100011010000111110111100000000000
Tb7274	474922	1111111000000000000000000000000000000000000000011000100000
Tb7274	36921	1111111000000000000000000000000000000000000000011101000000
Tb7274	201929	1111111101222200011220002200022020002222220222200000000000
Tb7274	42314	1111111000000000000000000000000000000000000000011101000000
Tb7274	45808	1111111000000000000000000000000000000000000000011110000000
Tb7274	37992	1111100000000000000000000000000000000000000000000000000100
Tb7274	309154	1111111101111100011110001100011010000111110111100000000000
Tb7275	309141	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309152	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309148	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	45291	100000000000000000000000000000000000000000000000000000000000000010001
Tb7275	309155	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	210430	100000000000000000000000000000000000000000000000000000000000000011100
Tb7275	309135	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	267694	111110110000000000000000000000000000000000000000000000000000000000000
Tb7275	309151	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	28988	100000000000000000000000000000000000000000000000000000000000000011100
Tb7275	309139	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	256336	111110100000000000111111000100001000000000000000000000000000000000000
Tb7275	38033	110000000000000000000000000000000000000000000000000000000000000100000
Tb7275	309146	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309136	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	108395	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309137	111110122220000000111111202222000200022022222222222220000000000000000
Tb7275	256337	111110100000000000111111000100001000000000000000000000000000000000000
Tb7275	173943	111000000000000000000000000000000000000000000000000000001000001000000
Tb7275	309145	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309133	111110100000000000111110000000000110000000000000000000000000000000000
Tb7275	309153	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	42304	110000000000000000000000000000000000000000000000000000000000000100000
Tb7275	147495	100000000000000000000000000000000000000000000000000000000000000010001
Tb7275	309134	111111000000000000000000000000000000000000000000000000000000000000000
Tb7275	309142	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	42375	111100000000000000000000000000000000000000000000000000010000000000000
Tb7275	77628	111110100000000000111110000000000111100000000000000000000000000000000
Tb7275	309147	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309140	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	108334	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	309132	111111000000000000000000000000000000000000000000000000000000000000000
Tb7275	309150	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	5457	111000000000000000000000000000000000000000000000000000001100010000000
Tb7275	29856	111000000000000000000000000000000000000000000000000000001000001000000
Tb7275	108333	111110111120000000222222000222000200022022222222222220000000000000000
Tb7275	77629	111110122220000000111111000111220200022022222222222220000000000000000
Tb7275	309143	111110111110000000111111000111000100011011111111111110000000000000000
Tb7275	201928	111110100000000000111111110000000000000000000000000000000000000000000
