Tb7341	5050	110000000001100111000000000000000000
Tb7341	137478	100000000000000000000011000000110000
Tb7341	71991	111100100000000000000011000000111100
Tb7341	71991	111100100000000000000011000000111100
Tb7341	71991	111100100000000000000011000000111100
Tb7341	71991	111100100000000000000011000000111100
Tb7341	45284	110000000001100110000000000000000000
Tb7341	163304	111100110001100111000000000000000000
Tb7341	163304	111100110001100111000000000000000000
Tb7341	137479	111101000001100111000000000000000000
Tb7341	137479	111101000001100111000000000000000000
Tb7341	170570	100000000000000000000010000000000001
Tb7341	73839	111100100000000000000000000000000000
Tb7341	198523	110000000001000000000100000000000000
Tb7341	198523	110000000001000000000100000000000000
Tb7341	71004	100000000000000000000011000000111000
Tb7341	5047	111101100000000000000000000000000000
Tb7341	5047	111101100000000000000000000000000000
Tb7341	163290	111100001001100110000011000000100010
Tb7341	163290	111100001001100110000011000000100010
Tb7341	163290	111100001001100110000011000000100010
Tb7341	170568	111100110000000000000011000000100010
Tb7341	170568	111100110000000000000011000000100010
Tb7341	170559	100000000000000000000010000000000001
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	5113	100000000000000000000011111111111010
Tb7341	79593	100000000000000000000011100001000000
Tb7341	79593	100000000000000000000011100001000000
Tb7341	79591	110000000001000000001000000000000000
Tb7341	79591	110000000001000000001000000000000000
Tb7341	35717	111100100000000000000000000000000000
Tb7341	35717	111100100000000000000000000000000000
Tb7341	55200	110000000001100100010000000000000000
Tb7341	55200	110000000001100100010000000000000000
Tb7341	55200	110000000001100100010000000000000000
Tb7341	47802	100000000000000000000011110000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79588	110000000001100111100000000000000000
Tb7341	79589	110000000001111000000000000000000000
Tb7341	79589	110000000001111000000000000000000000
Tb7341	79589	110000000001111000000000000000000000
Tb7341	47801	111110000000000000000000000000000000
Tb7341	47801	111110000000000000000000000000000000
Tb7341	47801	111110000000000000000000000000000000
Tb7341	47801	111110000000000000000000000000000000
Tb7341	42805	111100001110000000000000000000000000
Tb7341	42805	111100001110000000000000000000000000
Tb7341	42805	111100001110000000000000000000000000
Tb7341	42805	111100001110000000000000000000000000
Tb7341	42805	111100001110000000000000000000000000
Tb7342	71991	11100001010100000001110000000000
Tb7342	71991	11100001010100000001110000000000
Tb7342	137478	11000000010100000001100000000000
Tb7342	5050	11000000010100000001100000000000
Tb7342	163304	11100001000000000000000111110000
Tb7342	163304	11100001000000000000000111110000
Tb7342	137479	11110100000000000000000111100000
Tb7342	137479	11110100000000000000000111100000
Tb7342	170570	11100001010000000000001000000000
Tb7342	170570	11100001010000000000001000000000
Tb7342	73839	11100001000000000000000000000000
Tb7342	198523	10000000000000000000000100000010
Tb7342	71004	11000000010100000001110000000000
Tb7342	5047	11110101110100000001100000000000
Tb7342	5047	11110101110100000001100000000000
Tb7342	5047	11110101110100000001100000000000
Tb7342	163290	11100010010100000001000110000000
Tb7342	163290	11100010010100000001000110000000
Tb7342	163290	11100010010100000001000110000000
Tb7342	170568	11100001110100000001000000000000
Tb7342	170568	11100001110100000001000000000000
Tb7342	170559	11000000010000000000001000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	5113	11000000010111111111100000000000
Tb7342	79593	11000000010110000010000000000000
Tb7342	79593	11000000010110000010000000000000
Tb7342	79591	10000000000000000000000100000011
Tb7342	79591	10000000000000000000000100000011
Tb7342	35717	11100001000000000000000000000000
Tb7342	35717	11100001000000000000000000000000
Tb7342	55200	10000000000000000000000100000100
Tb7342	55200	10000000000000000000000100000100
Tb7342	55200	10000000000000000000000100000100
Tb7342	47802	11000000010111011000000000000000
Tb7342	79588	10000000000000000000000111111000
Tb7342	79588	10000000000000000000000111111000
Tb7342	79588	10000000000000000000000111111000
Tb7342	79589	11000000011000000000000000000000
Tb7342	79589	11000000011000000000000000000000
Tb7342	47801	11111000000000000000000000000000
Tb7342	47801	11111000000000000000000000000000
Tb7342	47801	11111000000000000000000000000000
Tb7342	42805	11100010000000000000000000000000
Tb7342	42805	11100010000000000000000000000000
