Tb5935	90986	11111111100011001111111110001100
Tb5935	52066	11111111111100001111111111110000
Tb5935	34508	11111111100011001111111110001100
Tb5935	68453	11111100000000111111110000000011
Tb5935	6304	11111000000000001111000000000000
Tb5935	6253	11111100000000111111110000000011
Tb5935	35560	11111110000000001111111000000000
Tb5935	46008	11100000000000001110000000000000
Tb5935	55790	11111110000000001111111000000000
Tb5935	90985	11111111110000001111111111000000
Tb5935	52068	11111111111100001111111111110000
Tb5935	90983	11111111100010001111111110001000
Tb5935	34510	10000000000000001000000000000000
Tb5935	90984	11111111111000001111111111100000
Tb5935	61261	11111111000000001111111100000000
Tb5935	65465	11111100000000101111110000000010
Tb5935	51029	11000000000000001100000000000000
Tb5935	37863	11111111111000001111111111100000
Tb5935	70226	11110000000000001111100000000000
Tb5939	172742	111100000111001001
Tb5939	90986	111220222111222002
Tb5939	172770	111100000111001001
Tb5939	52066	111222000111001222
Tb5939	172738	111100000111001001
Tb5939	172744	111100000111001001
Tb5939	162469	111100000111001001
Tb5939	34508	111220222111222002
Tb5939	52070	111100000111001001
Tb5939	172743	111100000111001001
Tb5939	172739	111100000111001001
Tb5939	162471	111100000111001001
Tb5939	232968	111100000111001001
Tb5939	172741	111100000111001001
Tb5939	52068	111222000111001222
Tb5939	90985	111220220111202002
Tb5939	172568	111100000111001001
Tb5939	52067	111100000111001001
Tb5939	90983	112200000112002002
Tb5939	90984	111220200111001202
Tb5939	61261	122200000122002002
Tb5939	162468	111100000111001001
Tb5939	162473	111100000111001001
Tb5939	107218	111100000111001001
Tb5939	37863	111100000111001001
Tb5938	172742	11011000
Tb5938	90986	11012222
Tb5938	172770	11011000
Tb5938	52066	11222000
Tb5938	172738	11011000
Tb5938	172744	11011000
Tb5938	162469	11011000
Tb5938	34508	11012222
Tb5938	52070	11011000
Tb5938	172743	11011000
Tb5938	172739	11011000
Tb5938	162471	11011000
Tb5938	232968	11011000
Tb5938	172741	11011000
Tb5938	52068	11222000
Tb5938	90985	11012220
Tb5938	172568	11011000
Tb5938	52067	11011000
Tb5938	90983	12022000
Tb5938	90984	11012200
Tb5938	61261	12022000
Tb5938	162468	11011000
Tb5938	162473	11011000
Tb5938	107218	11011000
Tb5938	37863	11011000
Tb5934	172742	111111000000111110000000
Tb5934	90986	111222222002111220222002
Tb5934	172770	111111000000111110000000
Tb5934	52066	122222000000122220000000
Tb5934	172738	111111000000111110000000
Tb5934	172744	111111000000111110000000
Tb5934	162469	111111000000111110000000
Tb5934	34508	111222222002111220222002
Tb5934	52070	111112000000111112000000
Tb5934	172743	111111000000111110000000
Tb5934	172739	111111000000111110000000
Tb5934	162471	111111000000111110000000
Tb5934	232968	111111000000111110000000
Tb5934	172741	111111000000111110000000
Tb5934	90985	111222220000111220220000
Tb5934	52068	112222000000112220000000
Tb5934	172568	111111000000111110000000
Tb5934	52067	111222222200111220222200
Tb5934	90984	111222200000111220200000
Tb5934	90983	111222222220111220222220
Tb5934	61261	111222222220111220222220
Tb5934	162468	111111000000111110000000
Tb5934	162473	111111000000111110000000
Tb5934	107218	111122000000111120000000
Tb5934	37863	111111000000111112000000
Tb5936	172742	1111000
Tb5936	90986	1112022
Tb5936	172770	1111000
Tb5936	52066	1112200
Tb5936	172738	1111000
Tb5936	172744	1111000
Tb5936	162469	1111000
Tb5936	34508	1112022
Tb5936	52070	1111000
Tb5936	172743	1111000
Tb5936	172739	1111000
Tb5936	162471	1111000
Tb5936	232968	1111000
Tb5936	172741	1111000
Tb5936	52068	1112200
Tb5936	90985	1112020
Tb5936	172568	1111000
Tb5936	52067	1111000
Tb5936	90983	1122000
Tb5936	90984	1112000
Tb5936	61261	1222000
Tb5936	162468	1111000
Tb5936	162473	1111000
Tb5936	107218	1111000
Tb5936	37863	1111000
Tb5937	172742	111000001
Tb5937	90986	111202222
Tb5937	172770	111000001
Tb5937	52066	111220002
Tb5937	172738	111000001
Tb5937	172744	111000001
Tb5937	162469	111000001
Tb5937	34508	111202222
Tb5937	52070	111000001
Tb5937	172743	111000001
Tb5937	172739	111000001
Tb5937	162471	111000001
Tb5937	232968	111000001
Tb5937	172741	111000001
Tb5937	52068	111220002
Tb5937	90985	111202202
Tb5937	172568	111000001
Tb5937	52067	111000001
Tb5937	90983	112000002
Tb5937	90984	111202002
Tb5937	61261	122000002
Tb5937	162468	111000001
Tb5937	162473	111000001
Tb5937	107218	111000001
Tb5937	37863	111000001
