Tb5158	203903	11110010001111100000001000000000000000000000
Tb5158	338549	11110010001111111100001110001100000000000000
Tb5158	190618	11110010001111111110001110001110000000000000
Tb5158	190610	11110010001111111110001110001110000000000000
Tb5158	198673	11110010001111111000001110001000000000000000
Tb5158	232316	11110010001111110001001111000000000000000000
Tb5158	367870	11110010001111000000001100000001000000000000
Tb5158	367876	11110010001111110001101111100000000000000000
Tb5158	5265	11110010001111110001111111110000000000000000
Tb5158	5296	11110010001111110001111111110000000000000000
Tb5158	573659	11110010001110000000001100000001100000000000
Tb5158	169998	11110010001100000000001100000001110000000000
Tb5158	5300	11110011110000000000001100000001111111100000
Tb5158	60201	11110011110000000000001100000001111111100000
Tb5158	199307	11110011100000000000001100000001111111000000
Tb5158	27353	11110011000000000000001100000001111110000000
Tb5158	5260	11110010001000000000001100000001111000000000
Tb5158	60204	11111100000000000000001100000001111100011100
Tb5158	91040	11111000000000000000001100000001111100011100
Tb5158	190633	11111100000000000000001100000001111100011000
Tb5158	198666	11000000000000000000001100000001111100010011
Tb5158	73250	11100000000000000000001100000001111100010010
Tb5158	73252	10000000000000000000001100000001111100010011
Tb5157	203903	11110001000000
Tb5157	338549	11111101111000
Tb5157	367876	11111111111100
Tb5157	5296	11111111111100
Tb5157	573659	11111001110000
Tb5157	169998	11000001100011
Tb5157	5260	11100001100010
Tb5157	73252	10000001100011
